Date	Name	WorkoutID	Order	Type	Distance	Unit	Duration	AvgHR	MaxHR	Notes	
2015-01-27	10	GPS Interval	301	4	Interval	0.09	Mile	0:1:05.16			
2015-01-28	10	GPS Interval	302	1	Interval	1.00	Mile	0:10:30.35			
2015-01-28	10	GPS Interval	302	2	Interval	1.00	Mile	0:9:54.95			
2015-01-28	10	GPS Interval	302	3	Interval	1.00	Mile	0:13:47.92			
2015-01-28	10	GPS Interval	302	4	Interval	0.00	Mile	0:0:04.91			
2015-01-30	10	GPS Interval	303	1	Interval	1.00	Mile	0:10:53.70			
2015-01-30	10	GPS Interval	303	2	Interval	1.00	Mile	0:9:59.55			
2015-01-30	10	GPS Interval	303	3	Interval	1.00	Mile	0:14:38.74			
2015-01-30	10	GPS Interval	303	4	Interval	0.02	Mile	0:0:14.89			
2017-06-15	10	GPS Interval	304	1	Interval	1.00	Mile	0:12:34.23	156	170	
2017-06-15	10	GPS Interval	304	2	Interval	1.00	Mile	0:15:57.47	140	166	
2017-06-15	10	GPS Interval	304	3	Interval	0.75	Mile	0:11:41.81	148	169	
2017-06-16	10	GPS Interval	305	1	Interval	1.00	Mile	0:12:38.08			
2017-06-16	10	GPS Interval	305	2	Interval	1.00	Mile	0:10:52.87			
2017-06-16	10	GPS Interval	305	3	Interval	1.00	Mile	0:9:06.92			
2017-06-16	10	GPS Interval	305	4	Interval	0.02	Mile	0:0:15.99			
2017-06-18	10	GPS Interval	306	1	Interval	1.00	Mile	0:12:33.15			
2017-06-18	10	GPS Interval	306	2	Interval	1.00	Mile	0:12:42.06			
2017-06-18	10	GPS Interval	306	3	Interval	1.00	Mile	0:10:43.91			
2017-06-20	10	GPS Interval	307	1	Interval	1.00	Mile	0:13:00.51			
2017-06-20	10	GPS Interval	307	2	Interval	1.00	Mile	0:16:24.50			
2017-06-20	10	GPS Interval	307	3	Interval	0.93	Mile	0:13:21.88			
2017-06-24	10	GPS Interval	308	1	Interval	0.50	Mile	0:5:00			
2017-06-24	10	GPS Interval	308	2	Interval	0.35	Mile	0:3:00			
2017-06-24	10	GPS Interval	308	3	Interval	0.05	Mile	0:1:00			
2017-06-24	10	GPS Interval	308	4	Interval	0.34	Mile	0:3:00			
2017-06-24	10	GPS Interval	308	5	Interval	0.06	Mile	0:1:00			
2017-06-24	10	GPS Interval	308	6	Interval	0.35	Mile	0:3:00			
2017-06-24	10	GPS Interval	308	7	Interval	0.05	Mile	0:1:00			
2017-06-24	10	GPS Interval	308	8	Interval	0.33	Mile	0:3:00			
2017-06-24	10	GPS Interval	308	9	Interval	0.31	Mile	0:5:00			
2017-06-24	10	GPS Interval	308	10	Interval	0.79	Mile	0:12:58.39			
2019-01-19	10	GPS Interval	309	1	Interval	1.00	Mile	0:8:35.43	176	186	
2019-01-19	10	GPS Interval	309	2	Interval	1.00	Mile	0:10:31.18	188	195	
2019-01-19	10	GPS Interval	309	3	Interval	1.00	Mile	0:10:42.29	194	198	
2019-01-19	10	GPS Interval	309	4	Interval	0.19	Mile	0:1:42.17	198	200	
2019-03-28	10	GPS Interval	310	1	Interval	1.00	Mile	0:11:03.52			
2019-03-28	10	GPS Interval	310	2	Interval	1.00	Mile	0:12:24.27			
2019-03-28	10	GPS Interval	310	3	Interval	1.00	Mile	0:11:47.70			
2019-03-28	10	GPS Interval	310	4	Interval	0.02	Mile	0:0:22.36			
2019-04-02	10	GPS Interval	311	1	Interval	1.00	Mile	0:10:07.02			
2019-04-02	10	GPS Interval	311	2	Interval	1.00	Mile	0:11:30.95			
2019-04-02	10	GPS Interval	311	3	Interval	0.90	Mile	0:12:35.33			
2019-04-15	10	GPS Interval	312	1	Rest	0.00	Mile	0:0:00.83			
2020-04-28	10	GPS Interval	313	1	Interval	1.00	Mile	0:12:51.29	137	191	
2020-04-28	10	GPS Interval	313	2	Interval	1.00	Mile	0:12:49.32	179	198	
2020-04-28	10	GPS Interval	313	3	Interval	1.00	Mile	0:13:23.58	180	199	
2020-04-28	10	GPS Interval	313	4	Interval	0.06	Mile	0:1:20.56	168	176	
2020-04-30	10	GPS Interval	314	1	Interval	1.00	Mile	0:11:14.82	178	194	
2020-04-30	10	GPS Interval	314	2	Interval	1.00	Mile	0:11:17.89	195	202	
2020-04-30	10	GPS Interval	314	3	Interval	1.00	Mile	0:12:47.04	194	207	
2020-04-30	10	GPS Interval	314	4	Interval	0.01	Mile	0:0:09.34	183	184	
2020-06-01	10	GPS Interval	315	1	Interval	1.00	Mile	0:10:53.89	172	192	
2020-06-01	10	GPS Interval	315	2	Interval	1.00	Mile	0:14:54.42	162	192	
2020-06-01	10	GPS Interval	315	3	Interval	1.00	Mile	0:13:57.52	172	188	
2020-06-01	10	GPS Interval	315	4	Interval	0.00	Mile	0:0:01.83	168	168	
2020-06-08	10	GPS Interval	316	1	Interval	1.00	Mile	0:13:15.86	158	182	
2020-06-08	10	GPS Interval	316	2	Interval	1.00	Mile	0:13:06.69	169	183	
2020-06-08	10	GPS Interval	316	3	Interval	1.00	Mile	0:13:30.26	173	189	
2020-06-08	10	GPS Interval	316	4	Interval	0.03	Mile	0:0:33.66	178	181	
2020-06-11	10	GPS Interval	317	1	Interval	1.00	Mile	0:11:10.97	170	190	
2020-06-11	10	GPS Interval	317	2	Interval	1.00	Mile	0:12:15.62	172	193	
2020-06-11	10	GPS Interval	317	3	Interval	1.00	Mile	0:11:51.87	184	200	
2020-06-11	10	GPS Interval	317	4	Interval	0.00	Mile	0:0:02.62	175	175	
2020-06-16	10	GPS Interval	318	1	Interval	1.00	Mile	0:13:05.07	145	175	
2020-06-16	10	GPS Interval	318	2	Interval	1.00	Mile	0:12:16.14	166	190	
2020-06-16	10	GPS Interval	318	3	Interval	0.24	Mile	0:3:49.44	152	174	
2020-06-18	10	GPS Interval	319	1	Interval	1.00	Mile	0:11:04.71	152	192	
2020-06-18	10	GPS Interval	319	2	Interval	1.00	Mile	0:11:56.09	178	197	
2020-06-18	10	GPS Interval	319	3	Interval	1.00	Mile	0:12:46.57	179	197	
2020-06-18	10	GPS Interval	319	4	Interval	0.04	Mile	0:0:35.97	185	189	
2020-06-23	10	GPS Interval	320	1	Interval	1.00	Mile	0:13:40.72			
2020-06-23	10	GPS Interval	320	2	Interval	1.00	Mile	0:13:20.89			
2020-06-23	10	GPS Interval	320	3	Interval	0.07	Mile	0:1:27.74			
2020-06-28	10	GPS Interval	321	1	Interval	1.00	Mile	0:2:05.62			
2020-06-28	10	GPS Interval	321	2	Interval	1.00	Mile	0:2:04.88			
2020-06-28	10	GPS Interval	321	3	Interval	1.00	Mile	0:2:46.01			
2020-06-28	10	GPS Interval	321	4	Interval	1.00	Mile	0:1:02.05			
2020-06-28	10	GPS Interval	321	5	Interval	1.00	Mile	0:1:08.06			
2020-06-28	10	GPS Interval	321	6	Interval	1.00	Mile	0:1:07.21			
2020-06-28	10	GPS Interval	321	7	Interval	0.53	Mile	0:1:49.31			
2020-07-01	10	GPS Interval	322	1	Interval	1.00	Mile	0:9:47.39	170	191	
2020-07-01	10	GPS Interval	322	2	Interval	1.00	Mile	0:12:44.33	174	191	
2020-07-01	10	GPS Interval	322	3	Interval	1.00	Mile	0:11:25.31	187	197	
2020-07-01	10	GPS Interval	322	4	Interval	0.00	Mile	0:0:01.44	188	188	
2020-07-03	10	GPS Interval	323	1	Interval	1.00	Mile	0:10:09.48			
2020-07-03	10	GPS Interval	323	2	Interval	1.00	Mile	0:11:44.30			
2020-07-03	10	GPS Interval	323	3	Interval	1.00	Mile	0:10:59.42			
2020-07-03	10	GPS Interval	323	4	Interval	0.01	Mile	0:0:10.44			
2020-07-04	10	GPS Interval	324	1	Interval	1.00	Mile	0:11:18.29	164	178	
2020-07-04	10	GPS Interval	324	2	Interval	1.00	Mile	0:11:45.99	168	183	
2020-07-04	10	GPS Interval	324	3	Interval	1.00	Mile	0:13:14.97	164	183	
2020-07-04	10	GPS Interval	324	4	Interval	1.00	Mile	0:12:53.87	172	183	
2020-07-04	10	GPS Interval	324	5	Interval	0.00	Mile	0:0:02.41	175	176	
2020-07-06	10	GPS Interval	325	1	Interval	1.00	Mile	0:10:50.06	162	179	
2020-07-06	10	GPS Interval	325	2	Interval	1.00	Mile	0:12:27.42	168	183	
2020-07-06	10	GPS Interval	325	3	Interval	1.00	Mile	0:13:06.92	169	183	
2020-07-06	10	GPS Interval	325	4	Interval	0.01	Mile	0:0:06.01	181	181	
2020-07-07	10	GPS Interval	326	1	Interval	1.00	Mile	0:11:08.37	160	181	
2020-07-07	10	GPS Interval	326	2	Interval	1.00	Mile	0:10:52.35	176	191	
2020-07-07	10	GPS Interval	326	3	Interval	1.00	Mile	0:12:36.76	172	191	
2020-07-07	10	GPS Interval	326	4	Interval	0.38	Mile	0:5:57.62	159	182	
2020-07-08	10	GPS Interval	327	1	Interval	1.00	Mile	0:9:59.63	165	186	
2020-07-08	10	GPS Interval	327	2	Interval	1.00	Mile	0:13:43.49	157	183	
2020-07-08	10	GPS Interval	327	3	Interval	1.00	Mile	0:11:04.85	176	189	
2020-07-08	10	GPS Interval	327	4	Interval	0.01	Mile	0:0:03.51	185	185	
2020-07-10	10	GPS Interval	328	1	Interval	1.00	Mile	0:10:18.39	165	180	
2020-07-10	10	GPS Interval	328	2	Interval	1.00	Mile	0:12:56.24	159	180	
2020-07-10	10	GPS Interval	328	3	Interval	1.00	Mile	0:11:28.40	172	187	
2020-07-10	10	GPS Interval	328	4	Interval	0.01	Mile	0:0:04.77	178	178	
2020-07-13	10	GPS Interval	329	1	Interval	1.00	Mile	0:9:52.97	165	181	
2020-07-13	10	GPS Interval	329	2	Interval	1.00	Mile	0:8:54.45	186	193	
2020-07-13	10	GPS Interval	329	3	Interval	0.28	Mile	0:3:02.07	185	193	
2020-07-15	10	GPS Interval	330	1	Interval	1.00	Mile	0:10:55.77	156	175	
2020-07-15	10	GPS Interval	330	2	Interval	1.00	Mile	0:10:31.74	175	181	
2020-07-15	10	GPS Interval	330	3	Interval	1.00	Mile	0:11:10.31	173	184	
2020-07-15	10	GPS Interval	330	4	Interval	0.00	Mile	0:0:02.74	183	183	
2020-07-16	10	GPS Interval	331	1	Interval	1.00	Mile	0:10:30.80	169	189	
2020-07-16	10	GPS Interval	331	2	Interval	0.05	Mile	0:1:04.25	135	146	
2020-07-20	10	GPS Interval	332	1	Interval	1.00	Mile	0:11:01	156	171	
2020-07-20	10	GPS Interval	332	2	Interval	1.00	Mile	0:10:38.64	173	181	
2020-07-20	10	GPS Interval	332	3	Interval	1.00	Mile	0:10:33.01	181	192	
2020-07-20	10	GPS Interval	332	4	Interval	0.01	Mile	0:0:03.77	184	184	
2020-07-23	10	GPS Interval	333	1	Interval	1.00	Mile	0:10:30.55	161	180	
2020-07-23	10	GPS Interval	333	2	Interval	1.00	Mile	0:9:55.24	182	189	
2020-07-23	10	GPS Interval	333	3	Interval	1.00	Mile	0:10:06.09	186	194	
2020-07-23	10	GPS Interval	333	4	Interval	0.01	Mile	0:0:03.52	193	193	
2020-07-28	10	GPS Interval	334	1	Interval	1.00	Mile	0:10:47.16	157	173	
2020-07-28	10	GPS Interval	334	2	Interval	1.00	Mile	0:10:15.47	175	182	
2020-07-28	10	GPS Interval	334	3	Interval	1.00	Mile	0:10:38.31	175	189	
2020-07-28	10	GPS Interval	334	4	Interval	0.05	Mile	0:0:46.77	180	189	
2020-08-05	10	GPS Interval	335	1	Interval	1.00	Mile	0:9:51.83	167	187	
2020-08-05	10	GPS Interval	335	2	Interval	1.00	Mile	0:10:21.84	177	188	
2020-08-05	10	GPS Interval	335	3	Interval	1.00	Mile	0:10:42.92	167	186	
2020-08-05	10	GPS Interval	335	4	Interval	0.02	Mile	0:0:20.52	186	189	
2020-08-07	10	GPS Interval	336	1	Interval	1.00	Mile	0:10:55.66	162	180	
2020-08-07	10	GPS Interval	336	2	Interval	1.00	Mile	0:12:59.70	163	182	
2020-08-07	10	GPS Interval	336	3	Interval	0.28	Mile	0:4:17.96	153	177	
2020-08-10	10	GPS Interval	337	1	Interval	1.00	Mile	0:17:18.67			
2020-08-10	10	GPS Interval	337	2	Interval	0.12	Mile	0:2:02			
2020-08-13	10	GPS Interval	338	1	Interval	0.44	Mile	0:7:25.51			
2020-08-13	10	GPS Interval	338	2	Interval	0.00	Mile	0:0:03.60			
2020-08-13	10	GPS Interval	338	3	Interval	0.57	Mile	0:9:03.94			
2020-08-13	10	GPS Interval	339	1	Interval	0.51	Mile	0:8:22.92			
2020-08-18	10	GPS Interval	340	1	Interval	1.00	Mile	0:10:04.53	163	178	
2020-08-18	10	GPS Interval	340	2	Interval	1.00	Mile	0:9:21.35	183	187	
2020-08-18	10	GPS Interval	340	3	Interval	0.25	Mile	0:2:23.41	185	188	
2020-08-19	10	GPS Interval	341	1	Interval	1.00	Mile	0:9:41.32	159	184	
2020-08-19	10	GPS Interval	341	2	Interval	1.00	Mile	0:9:17.23	184	192	
2020-08-19	10	GPS Interval	341	3	Interval	0.21	Mile	0:2:13.24	188	193	
2020-08-20	10	GPS Interval	342	1	Interval	1.00	Mile	0:9:42.44	164	184	
2020-08-20	10	GPS Interval	342	2	Interval	1.00	Mile	0:8:43.45	188	196	
2020-08-20	10	GPS Interval	342	3	Interval	0.04	Mile	0:0:20.43	193	194	
2020-08-21	10	GPS Interval	343	1	Interval	1.00	Mile	0:10:03.32	162	183	
2020-08-21	10	GPS Interval	343	2	Interval	1.00	Mile	0:8:50.82	184	194	
2020-08-21	10	GPS Interval	343	3	Interval	0.07	Mile	0:1:05.99	177	189	
2020-08-22	10	GPS Interval	344	1	Interval	1.00	Mile	0:9:48.78	165	179	
2020-08-22	10	GPS Interval	344	2	Interval	1.00	Mile	0:9:49.95	178	185	
2020-08-22	10	GPS Interval	344	3	Interval	1.00	Mile	0:9:17.64	188	193	
2020-08-22	10	GPS Interval	344	4	Interval	0.01	Mile	0:0:10.12	191	192	
2020-08-23	10	GPS Interval	345	1	Interval	1.00	Mile	0:9:33.67	171	181	
2020-08-23	10	GPS Interval	345	2	Interval	1.00	Mile	0:9:18.84	185	190	
2020-08-23	10	GPS Interval	345	3	Interval	1.00	Mile	0:9:00.22	192	195	
2020-08-23	10	GPS Interval	345	4	Interval	0.03	Mile	0:0:32.18	189	195	
2020-08-24	10	GPS Interval	346	1	Interval	1.00	Mile	0:10:12.98	160	177	
2020-08-24	10	GPS Interval	346	2	Interval	1.00	Mile	0:10:09.44	172	182	
2020-08-24	10	GPS Interval	346	3	Interval	0.22	Mile	0:2:58.66	155	181	
2020-08-25	10	GPS Interval	347	1	Interval	1.00	Mile	0:9:43.47	163	177	
2020-08-25	10	GPS Interval	347	2	Interval	1.00	Mile	0:9:12.26	180	184	
2020-08-25	10	GPS Interval	347	3	Interval	0.25	Mile	0:2:47.77	178	183	
2020-08-26	10	GPS Interval	348	1	Interval	1.00	Mile	0:10:55.26	153	168	
2020-08-26	10	GPS Interval	348	2	Interval	1.00	Mile	0:11:26.44	160	171	
2020-08-26	10	GPS Interval	348	3	Interval	0.12	Mile	0:2:09.44	138	153	
2020-08-27	10	GPS Interval	349	1	Interval	1.00	Mile	0:9:24.69	163	181	
2020-08-27	10	GPS Interval	349	2	Interval	1.00	Mile	0:8:36.17	181	191	
2020-08-27	10	GPS Interval	349	3	Interval	0.03	Mile	0:0:34.16	182	189	
2020-08-28	10	GPS Interval	350	1	Interval	1.00	Mile	0:9:58.35	160	178	
2020-08-28	10	GPS Interval	350	2	Interval	1.00	Mile	0:9:22.15	176	185	
2020-08-28	10	GPS Interval	350	3	Interval	0.03	Mile	0:0:40.68	169	183	
2020-08-29	10	GPS Interval	351	1	Interval	1.00	Mile	0:9:19.56	165	179	
2020-08-29	10	GPS Interval	351	2	Interval	1.00	Mile	0:9:01.16	183	189	
2020-08-29	10	GPS Interval	351	3	Interval	1.00	Mile	0:9:15.23	189	194	
2020-08-29	10	GPS Interval	351	4	Interval	0.11	Mile	0:1:24.95	179	191	
2020-08-30	10	GPS Interval	352	1	Interval	1.00	Mile	0:10:16.17	152	171	
2020-08-30	10	GPS Interval	352	2	Interval	1.00	Mile	0:9:54.73	171	177	
2020-08-30	10	GPS Interval	352	3	Interval	1.00	Mile	0:9:17.39	174	186	
2020-08-30	10	GPS Interval	352	4	Interval	0.03	Mile	0:0:33.96	180	186	
2020-08-31	10	GPS Interval	353	1	Interval	1.00	Mile	0:9:42.47	159	175	
2020-08-31	10	GPS Interval	353	2	Interval	1.00	Mile	0:9:12.17	179	186	
2020-08-31	10	GPS Interval	353	3	Interval	0.24	Mile	0:3:32.07	159	186	
2020-09-01	10	GPS Interval	354	1	Interval	1.00	Mile	0:9:46.24	162	177	
2020-09-01	10	GPS Interval	354	2	Interval	1.00	Mile	0:9:31.20	181	187	
2020-09-01	10	GPS Interval	354	3	Interval	0.20	Mile	0:2:25.19	168	179	
2020-09-05	10	GPS Interval	355	1	Interval	1.00	Mile	0:17:07.41			
2020-09-05	10	GPS Interval	355	2	Interval	1.00	Mile	0:16:27.36			
2020-09-05	10	GPS Interval	355	3	Interval	1.00	Mile	0:17:19.59			
2020-09-05	10	GPS Interval	355	4	Interval	0.07	Mile	0:1:32.75			
2020-09-08	10	GPS Interval	356	1	Interval	1.00	Mile	0:9:07.39	167	187	
2020-09-08	10	GPS Interval	356	2	Interval	1.00	Mile	0:8:31.80	194	199	
2020-09-08	10	GPS Interval	356	3	Interval	1.00	Mile	0:9:44.64	191	198	
2020-09-08	10	GPS Interval	356	4	Interval	0.14	Mile	0:1:49.11	167	199	
2020-09-11	10	GPS Interval	357	1	Interval	1.00	Mile	0:10:03.06	162	177	
2020-09-11	10	GPS Interval	357	2	Interval	1.00	Mile	0:9:55.59	178	183	
2020-09-11	10	GPS Interval	357	3	Interval	1.00	Mile	0:9:27.52	184	187	
2020-09-11	10	GPS Interval	357	4	Interval	0.04	Mile	0:0:34.24	181	187	
2020-09-15	10	GPS Interval	358	1	Interval	1.00	Mile	0:11:54.16	140	166	
2020-09-15	10	GPS Interval	358	2	Interval	1.00	Mile	0:10:16.61	170	175	
2020-09-15	10	GPS Interval	358	3	Interval	1.00	Mile	0:9:38.93	178	183	
2020-09-15	10	GPS Interval	358	4	Interval	0.21	Mile	0:2:41.30	175	182	
2020-09-16	10	GPS Interval	359	1	Interval	1.00	Mile	0:9:54.19	159	178	
2020-09-16	10	GPS Interval	359	2	Interval	1.00	Mile	0:9:01.28	178	186	
2020-09-16	10	GPS Interval	359	3	Interval	0.21	Mile	0:2:31.34	179	186	
2020-09-18	10	GPS Interval	360	1	Interval	1.00	Mile	0:9:32.13	163	181	
2020-09-18	10	GPS Interval	360	2	Interval	1.00	Mile	0:9:03.38	183	190	
2020-09-18	10	GPS Interval	360	3	Interval	0.18	Mile	0:1:55.22	184	190	
2020-09-24	10	GPS Interval	361	1	Interval	1.00	Mile	0:9:34.10	162	178	
2020-09-24	10	GPS Interval	361	2	Interval	1.00	Mile	0:9:45.21	182	187	
2020-09-24	10	GPS Interval	361	3	Interval	1.00	Mile	0:9:00.97	186	190	
2020-09-24	10	GPS Interval	361	4	Interval	0.05	Mile	0:0:40.39	181	184	
2020-09-26	10	GPS Interval	362	1	Interval	1.00	Mile	0:9:24.01	165	178	
2020-09-26	10	GPS Interval	362	2	Interval	1.00	Mile	0:9:04.22	182	187	
2020-09-26	10	GPS Interval	362	3	Interval	1.00	Mile	0:8:35.46	186	194	
2020-09-26	10	GPS Interval	362	4	Interval	0.05	Mile	0:0:33.63	192	194	
2020-09-27	10	GPS Interval	363	1	Interval	1.00	Mile	0:9:39.96	161	178	
2020-09-27	10	GPS Interval	363	2	Interval	1.00	Mile	0:9:28.13	182	188	
2020-09-27	10	GPS Interval	363	3	Interval	1.00	Mile	0:10:01.09	187	192	
2020-09-27	10	GPS Interval	363	4	Interval	0.21	Mile	0:2:51.27	174	189	
2020-09-29	10	GPS Interval	364	1	Interval	1.00	Mile	0:9:38.47	163	180	
2020-09-29	10	GPS Interval	364	2	Interval	1.00	Mile	0:8:47.98	185	192	
2020-09-29	10	GPS Interval	364	3	Interval	0.16	Mile	0:1:34.56	184	189	
2020-10-02	10	GPS Interval	365	1	Interval	1.00	Mile	0:9:15.39	171	182	
2020-10-02	10	GPS Interval	365	2	Interval	1.00	Mile	0:8:52.62	183	188	
2020-10-02	10	GPS Interval	365	3	Interval	0.22	Mile	0:2:07.52	183	187	
2020-10-05	10	GPS Interval	366	1	Interval	1.00	Mile	0:9:39.49	161	180	
2020-10-05	10	GPS Interval	366	2	Interval	1.00	Mile	0:9:02.87	179	184	
2020-10-05	10	GPS Interval	366	3	Interval	0.18	Mile	0:1:48.41	181	184	
2020-10-08	10	GPS Interval	367	1	Interval	1.00	Mile	0:9:57.59	160	177	
2020-10-08	10	GPS Interval	367	2	Interval	1.00	Mile	0:9:04.51	177	185	
2020-10-08	10	GPS Interval	367	3	Interval	1.00	Mile	0:9:18.69	184	188	
2020-10-08	10	GPS Interval	367	4	Interval	1.00	Mile	0:9:05.71	190	195	
2020-10-08	10	GPS Interval	367	5	Interval	0.01	Mile	0:0:09.78	194	194	
2020-10-10	10	GPS Interval	368	1	Interval	1.00	Mile	0:9:23.96	162	179	
2020-10-10	10	GPS Interval	368	2	Interval	1.00	Mile	0:9:24.53	178	186	
2020-10-10	10	GPS Interval	368	3	Interval	1.00	Mile	0:8:49.60	187	191	
2020-10-10	10	GPS Interval	368	4	Interval	0.04	Mile	0:0:23.09	183	185	
2020-10-13	10	GPS Interval	369	1	Interval	1.00	Mile	0:9:13.60	169	184	
2020-10-13	10	GPS Interval	369	2	Interval	1.00	Mile	0:9:00.53	188	193	
2020-10-13	10	GPS Interval	369	3	Interval	1.00	Mile	0:9:07.59	193	197	
2020-10-13	10	GPS Interval	369	4	Interval	0.04	Mile	0:0:39.41	187	192	
2020-10-16	10	GPS Interval	370	1	Interval	1.00	Mile	0:9:21.40	170	181	
2020-10-16	10	GPS Interval	370	2	Interval	1.00	Mile	0:9:12.90	181	186	
2020-10-16	10	GPS Interval	370	3	Interval	1.00	Mile	0:8:39.70	188	192	
2020-10-16	10	GPS Interval	370	4	Interval	0.06	Mile	0:0:39.80	185	188	
2020-10-17	10	GPS Interval	371	1	Interval	1.00	Mile	0:9:10.73	167	180	
2020-10-17	10	GPS Interval	371	2	Interval	1.00	Mile	0:8:46.36	178	190	
2020-10-17	10	GPS Interval	371	3	Interval	1.00	Mile	0:8:20.87	184	193	
2020-10-17	10	GPS Interval	371	4	Interval	0.01	Mile	0:0:06.99	193	193	
2020-10-20	10	GPS Interval	372	1	Interval	1.00	Mile	0:9:16.43			
2020-10-20	10	GPS Interval	372	2	Interval	1.00	Mile	0:9:17.70			
2020-10-20	10	GPS Interval	372	3	Interval	1.00	Mile	0:8:45.44			
2020-10-20	10	GPS Interval	372	4	Interval	0.14	Mile	0:1:41.83			
2020-10-22	10	GPS Interval	373	1	Interval	1.00	Mile	0:9:33.50	162	178	
2020-10-22	10	GPS Interval	373	2	Interval	1.00	Mile	0:9:11.37	182	190	
2020-10-22	10	GPS Interval	373	3	Interval	0.30	Mile	0:3:15.68	186	191	
2020-10-25	10	GPS Interval	374	1	Interval	1.00	Mile	0:9:35.75	164	182	
2020-10-25	10	GPS Interval	374	2	Interval	1.00	Mile	0:9:02.05	184	188	
2020-10-25	10	GPS Interval	374	3	Interval	1.00	Mile	0:9:06.11	188	191	
2020-10-25	10	GPS Interval	374	4	Interval	1.00	Mile	0:9:23.73	191	194	
2020-10-25	10	GPS Interval	374	5	Interval	0.04	Mile	0:0:54.12	162	193	
2020-10-27	10	GPS Interval	375	1	Interval	1.00	Mile	0:11:27.75			
2020-10-27	10	GPS Interval	375	2	Interval	1.00	Mile	0:10:26.08			
2020-10-27	10	GPS Interval	375	3	Interval	1.00	Mile	0:12:41.79			
2020-10-27	10	GPS Interval	375	4	Interval	0.06	Mile	0:1:16.73			
2020-10-29	10	GPS Interval	376	1	Interval	1.00	Mile	0:9:29.63			
2020-10-29	10	GPS Interval	376	2	Interval	1.00	Mile	0:9:06.68			
2020-10-29	10	GPS Interval	376	3	Interval	0.30	Mile	0:2:54.35			
2020-11-06	10	GPS Interval	377	1	Interval	1.00	Mile	0:9:09.73			
2020-11-06	10	GPS Interval	377	2	Interval	1.00	Mile	0:9:00.01			
2020-11-06	10	GPS Interval	377	3	Interval	1.00	Mile	0:9:05.63			
2020-11-06	10	GPS Interval	377	4	Interval	0.56	Mile	0:5:13.93			
2020-11-13	10	GPS Interval	378	1	Interval	1.00	Mile	0:9:28.45			
2020-11-13	10	GPS Interval	378	2	Interval	1.00	Mile	0:9:26.01			
2020-11-13	10	GPS Interval	378	3	Interval	1.00	Mile	0:9:27.28			
2020-11-13	10	GPS Interval	378	4	Interval	1.00	Mile	0:11:40.25			
2020-11-13	10	GPS Interval	378	5	Interval	1.00	Mile	0:9:50.74			
2020-11-13	10	GPS Interval	378	6	Interval	1.00	Mile	0:9:40.27			
2020-11-13	10	GPS Interval	378	7	Interval	0.12	Mile	0:1:37.31			
2020-11-17	10	GPS Interval	379	1	Interval	1.00	Mile	0:9:06.48			
2020-11-17	10	GPS Interval	379	2	Interval	1.00	Mile	0:9:11.57			
2020-11-17	10	GPS Interval	379	3	Interval	1.00	Mile	0:8:51.47			
2020-11-17	10	GPS Interval	379	4	Interval	0.00	Mile	0:0:02.89			
2020-11-18	10	GPS Interval	380	1	Interval	1.00	Mile	0:8:58.68	157	187	
2020-11-18	10	GPS Interval	380	2	Interval	1.00	Mile	0:8:41.23	185	191	
2020-11-18	10	GPS Interval	380	3	Interval	0.20	Mile	0:2:20.63	180	190	
2020-11-19	10	GPS Interval	381	1	Interval	1.00	Mile	0:8:59.44			
2020-11-19	10	GPS Interval	381	2	Interval	1.00	Mile	0:8:43.14			
2020-11-19	10	GPS Interval	381	3	Interval	1.00	Mile	0:8:34.63			
2020-11-19	10	GPS Interval	381	4	Interval	0.05	Mile	0:0:43.28			
2020-11-20	10	GPS Interval	382	1	Interval	1.00	Mile	0:9:15.25			
2020-11-20	10	GPS Interval	382	2	Interval	1.00	Mile	0:9:15			
2020-11-20	10	GPS Interval	382	3	Interval	0.16	Mile	0:1:41.87			
2020-11-22	10	GPS Interval	383	1	Interval	1.00	Mile	0:9:26.55			
2020-11-22	10	GPS Interval	383	2	Interval	1.00	Mile	0:8:46.04			
2020-11-22	10	GPS Interval	383	3	Interval	1.00	Mile	0:8:45.75			
2020-11-22	10	GPS Interval	383	4	Interval	1.00	Mile	0:8:59.90			
2020-11-22	10	GPS Interval	383	5	Interval	0.17	Mile	0:1:34.86			
2020-11-24	10	GPS Interval	384	1	Interval	1.00	Mile	0:8:57.31			
2020-11-24	10	GPS Interval	384	2	Interval	1.00	Mile	0:8:27.37			
2020-11-24	10	GPS Interval	384	3	Interval	1.00	Mile	0:9:12.14			
2020-11-24	10	GPS Interval	384	4	Interval	1.00	Mile	0:8:59.12			
2020-11-24	10	GPS Interval	384	5	Interval	0.13	Mile	0:1:24.77			
2020-11-26	10	GPS Interval	385	1	Interval	1.00	Mile	0:9:16.72			
2020-11-26	10	GPS Interval	385	2	Interval	1.00	Mile	0:9:00.03			
2020-11-26	10	GPS Interval	385	3	Interval	1.00	Mile	0:8:59.74			
2020-11-26	10	GPS Interval	385	4	Interval	1.00	Mile	0:9:34.89			
2020-11-26	10	GPS Interval	385	5	Interval	1.00	Mile	0:9:06.39			
2020-11-26	10	GPS Interval	385	6	Interval	1.00	Mile	0:9:48.25			
2020-11-26	10	GPS Interval	385	7	Interval	0.45	Mile	0:4:14.08			
2020-12-04	10	GPS Interval	386	1	Interval	1.00	Mile	0:9:37.43			
2020-12-04	10	GPS Interval	386	2	Interval	1.00	Mile	0:9:05.74			
